DateTime,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME,CCI_
2013-12-11,2228.633,2228.633,2193.16,2204.166,10947315000.0,0
2013-12-12,2199.317,2214.548,2194.901,2202.796,8610867100.0,0
2013-12-13,2188.259,2204.637,2183.842,2196.075,8510101200.0,0
2013-12-16,2197.234,2201.696,2159.987,2160.861,10138759400.0,0
2013-12-17,2161.536,2165.543,2146.314,2151.079,7857893600.0,0
2013-12-18,2150.412,2156.593,2142.624,2148.285,6417358400.0,0
2013-12-19,2153.674,2159.142,2126.246,2127.792,7312347900.0,0
2013-12-20,2128.374,2131.737,2082.855,2084.794,8677521200.0,0
2013-12-23,2089.539,2099.522,2068.543,2089.707,6814663600.0,0
2013-12-24,2094.073,2111.805,2079.81,2092.905,7025146700.0,0
2013-12-25,2095.019,2107.232,2088.297,2106.354,6513909600.0,0
2013-12-26,2102.66,2102.66,2070.546,2073.099,7854140800.0,0
2013-12-27,2074.592,2110.357,2069.59,2101.251,7675682700.0,0
2013-12-30,2108.883,2112.009,2095.063,2097.529,7408505600.0,0
2013-12-31,2090.679,2120.274,2087.415,2115.978,8047437500.0,0
2014-01-02,2112.126,2113.11,2101.016,2109.387,6848548600.0,0
2014-01-03,2101.542,2102.167,2075.899,2083.136,8449724100.0,0
2014-01-06,2078.684,2078.684,2034.006,2045.709,8958760800.0,0
2014-01-07,2034.224,2052.279,2029.246,2047.317,6340293800.0,0
2014-01-08,2047.256,2062.952,2037.11,2044.34,7164736400.0,0
2014-01-09,2041.773,2057.196,2026.446,2027.622,7594188300.0,0
2014-01-10,2023.535,2029.297,2008.007,2013.298,7561612100.0,0
2014-01-13,2014.978,2027.181,2000.404,2009.564,6654477600.0,0
2014-01-14,2007.156,2027.428,2001.135,2026.842,7036661400.0,0
2014-01-15,2024.228,2027.409,2010.204,2023.348,6743622200.0,0
2014-01-16,2022.538,2034.707,2014.407,2023.701,7275571900.0,0
2014-01-17,2017.522,2017.868,2001.33,2004.949,6730572000.0,0
2014-01-20,2001.894,2005.938,1984.824,1991.253,5627124700.0,0
2014-01-21,1992.015,2014.152,1992.015,2008.313,5984491100.0,0
2014-01-22,2009.969,2052.339,2008.93,2051.749,9889285600.0,0
2014-01-23,2048.331,2052.528,2039.052,2042.18,8421058500.0,0
2014-01-24,2037.667,2060.986,2034.453,2054.392,9294792100.0,0
2014-01-27,2044.272,2044.846,2029.626,2033.3,8881542600.0,0
2014-01-28,2036.402,2047.129,2026.987,2038.513,7252904300.0,0
2014-01-29,2042.176,2051.583,2039.771,2049.914,7386546200.0,0
2014-01-30,2045.931,2045.931,2031.466,2033.083,6261518400.0,0
2014-02-07,2022.323,2044.73,2014.698,2044.497,7359875500.0,0
2014-02-10,2049.984,2087.975,2049.984,2086.067,12433183300.0,0
2014-02-11,2086.177,2111.061,2082.522,2103.671,14221132400.0,0
2014-02-12,2103.828,2110.904,2096.509,2109.955,12633318600.0,0
2014-02-13,2106.934,2122.826,2096.966,2098.401,14653263400.0,0
2014-02-14,2097.32,2116.186,2095.09,2115.848,11151795000.0,0
2014-02-17,2124.88,2136.447,2117.689,2135.415,14024444300.0,0
2014-02-18,2134.143,2134.143,2113.128,2119.066,14286930800.0,0
2014-02-19,2116.919,2152.961,2111.168,2142.554,15126124600.0,0
2014-02-20,2152.891,2177.978,2136.481,2138.782,15705227600.0,0
2014-02-21,2131.592,2132.703,2098.328,2113.693,11766265100.0,0
2014-02-24,2099.717,2099.717,2058.791,2076.686,12355530800.0,0
2014-02-25,2077.285,2087.616,2026.543,2034.219,14013297800.0,0
2014-02-26,2026.61,2041.627,2014.381,2041.254,11011268700.0,0
2014-02-27,2045.096,2068.314,2036.391,2047.354,13216385200.0,1
2014-02-28,2040.624,2058.489,2020.935,2056.302,11163790700.0,0
2014-03-03,2052.075,2078.333,2047.067,2075.235,12746089100.0,0
2014-03-04,2068.107,2074.025,2050.125,2071.473,11592579200.0,0
2014-03-05,2073.295,2074.815,2050.175,2053.084,10773308200.0,0
2014-03-06,2050.032,2065.79,2030.946,2059.578,10929013300.0,0
2014-03-07,2058.375,2079.49,2050.47,2057.908,10370954000.0,0
2014-03-10,2042.352,2042.634,1995.549,1999.065,11569666600.0,0
2014-03-11,1994.415,2008.071,1985.599,2001.157,9270526500.0,0
2014-03-12,1996.239,2011.06,1974.382,1997.692,10136171900.0,0
2014-03-13,2000.695,2029.12,1996.529,2019.111,10097811600.0,0
2014-03-14,2008.825,2017.913,1990.98,2004.339,8777511100.0,0
2014-03-17,2009.882,2024.372,1999.249,2023.673,8625037400.0,0
2014-03-18,2026.224,2034.917,2020.41,2025.196,9677719300.0,0
2014-03-19,2019.98,2022.181,2002.441,2021.734,9518079700.0,0
2014-03-20,2017.22,2030.847,1993.002,1993.479,11033304800.0,0
2014-03-21,1987.679,2052.472,1986.071,2047.619,14447765600.0,0
2014-03-24,2050.827,2074.056,2043.33,2066.279,14770008500.0,0
2014-03-25,2063.323,2079.551,2057.491,2067.311,13182223200.0,0
2014-03-26,2070.574,2074.572,2057.648,2063.67,10261111600.0,0
2014-03-27,2060.812,2073.982,2042.713,2046.588,11914937400.0,0
2014-03-28,2046.851,2060.134,2035.243,2041.712,12168196500.0,0
2014-03-31,2043.045,2048.134,2024.185,2033.306,9435653600.0,0
2014-04-01,2031.005,2050.681,2028.096,2047.46,8328657600.0,0
2014-04-02,2049.423,2060.778,2046.742,2058.988,10265852500.0,0
2014-04-03,2063.497,2066.007,2037.447,2043.702,10861842100.0,0
2014-04-04,2037.552,2060.104,2035.221,2058.831,8318905600.0,0
2014-04-08,2054.53,2102.452,2052.9,2098.284,13337098300.0,0
2014-04-09,2100.651,2108.75,2095.64,2105.237,10534047100.0,0
2014-04-10,2105.876,2146.67,2098.079,2134.3,15678960900.0,0
2014-04-11,2130.368,2138.651,2120.179,2130.542,13176835900.0,0
2014-04-14,2127.409,2134.434,2116.61,2131.539,10207785300.0,0
2014-04-15,2125.902,2125.902,2098.15,2101.601,10753115100.0,0
2014-04-16,2097.213,2112.05,2092.157,2105.122,8936165700.0,0
2014-04-17,2108.947,2110.716,2095.714,2098.885,8989632500.0,0
2014-04-18,2091.48,2099.637,2081.185,2097.748,8815569500.0,0
2014-04-21,2085.98,2103.078,2065.234,2065.826,9637836900.0,0
2014-04-22,2062.787,2073.663,2047.332,2072.831,9871988200.0,0
2014-04-23,2068.084,2076.349,2059.109,2067.382,7853152100.0,0
2014-04-24,2064.156,2075.757,2056.193,2057.033,7818595500.0,0
2014-04-25,2060.538,2065.643,2035.566,2036.519,9304233300.0,0
2014-04-28,2033.337,2035.99,2000.137,2003.487,8979526200.0,0
2014-04-29,2001.896,2021.68,1997.64,2020.341,7622127500.0,1
2014-04-30,2020.438,2029.538,2016.577,2026.358,7452857800.0,0
2014-05-05,2022.178,2028.957,2007.351,2027.353,7993339500.0,0
2014-05-06,2024.256,2038.705,2021.485,2028.038,7460941100.0,0
2014-05-07,2023.152,2024.631,2008.451,2010.083,7436019200.0,0
2014-05-08,2006.853,2036.941,2005.685,2015.274,7786539300.0,0
2014-05-09,2016.501,2020.454,2001.3,2011.135,7622424400.0,0
2014-05-12,2022.932,2055.506,2016.638,2052.871,11574207700.0,0
2014-05-13,2055.079,2061.06,2043.547,2050.728,9722338800.0,0
2014-05-14,2049.27,2056.574,2042.744,2047.91,7201112500.0,0
2014-05-15,2044.377,2047.316,2022.861,2024.974,7584515400.0,0
2014-05-16,2023.596,2027.756,2012.694,2026.504,6635366000.0,0
2014-05-19,2023.014,2023.267,1996.015,2005.183,6532943800.0,0
2014-05-20,2011.846,2018.156,2002.759,2008.119,6134538200.0,0
2014-05-21,2001.306,2025.194,1991.055,2024.951,6181154700.0,0
2014-05-22,2023.148,2041.96,2018.877,2021.285,7472847400.0,0
2014-05-23,2020.115,2034.569,2017.739,2034.569,6348806500.0,0
2014-05-26,2042.028,2045.381,2035.094,2041.476,7028122000.0,0
2014-05-27,2039.791,2044.148,2032.839,2034.565,6757788900.0,0
2014-05-28,2034.561,2052.656,2029.336,2050.228,8133864200.0,0
2014-05-29,2051.84,2057.077,2039.238,2040.595,8124292100.0,0
2014-05-30,2040.394,2046.96,2031.373,2039.212,7514889800.0,0
2014-06-03,2039.196,2049.576,2037.3,2038.305,7158412400.0,0
2014-06-04,2037.989,2038.481,2012.913,2024.834,7241277100.0,0
2014-06-05,2019.442,2041.701,2016.175,2040.878,6794953600.0,0
2014-06-06,2040.864,2041.573,2022.158,2029.956,6602174400.0,0
2014-06-09,2024.942,2045.255,2023.198,2030.502,6478831700.0,0
2014-06-10,2033.207,2052.765,2026.389,2052.532,7962371700.0,0
2014-06-11,2049.128,2056.631,2045.407,2054.948,7444435400.0,0
